entry_id,user_id,date,habit_name,target_value,status,notes,timestamp
e_102_ex,2320127002,2016-04-07,Morning Exercise,30,missed,,2025-10-26T02:24:07.641501
e_102_water,2320127002,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.641501
e_102_read,2320127002,2016-04-07,Read,20,done,,2025-10-26T02:24:07.641501
e_103_ex,2320127002,2016-04-08,Morning Exercise,30,missed,,2025-10-26T02:24:07.641598
e_103_water,2320127002,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.641598
e_103_read,2320127002,2016-04-08,Read,20,partial,,2025-10-26T02:24:07.641598
e_104_ex,2320127002,2016-04-09,Morning Exercise,30,missed,,2025-10-26T02:24:07.641691
e_104_water,2320127002,2016-04-09,Drink Water,8,partial,,2025-10-26T02:24:07.641691
e_104_read,2320127002,2016-04-09,Read,20,partial,,2025-10-26T02:24:07.641691
e_105_ex,2320127002,2016-04-10,Morning Exercise,30,missed,,2025-10-26T02:24:07.641781
e_105_water,2320127002,2016-04-10,Drink Water,8,done,,2025-10-26T02:24:07.641781
e_105_read,2320127002,2016-04-10,Read,20,done,,2025-10-26T02:24:07.641781
e_106_ex,2320127002,2016-04-11,Morning Exercise,30,missed,,2025-10-26T02:24:07.641871
e_106_water,2320127002,2016-04-11,Drink Water,8,done,,2025-10-26T02:24:07.641871
e_106_read,2320127002,2016-04-11,Read,20,partial,,2025-10-26T02:24:07.641871
e_107_ex,2320127002,2016-04-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.641960
e_107_water,2320127002,2016-04-12,Drink Water,8,done,,2025-10-26T02:24:07.641960
e_107_read,2320127002,2016-04-12,Read,20,done,,2025-10-26T02:24:07.641960
e_108_ex,2347167796,2016-03-29,Morning Exercise,30,done,,2025-10-26T02:24:07.642048
e_108_water,2347167796,2016-03-29,Drink Water,8,partial,,2025-10-26T02:24:07.642048
e_108_read,2347167796,2016-03-29,Read,20,done,,2025-10-26T02:24:07.642048
e_109_ex,2347167796,2016-03-30,Morning Exercise,30,done,,2025-10-26T02:24:07.642135
e_109_water,2347167796,2016-03-30,Drink Water,8,partial,,2025-10-26T02:24:07.642135
e_109_read,2347167796,2016-03-30,Read,20,done,,2025-10-26T02:24:07.642135
e_110_ex,2347167796,2016-03-31,Morning Exercise,30,missed,,2025-10-26T02:24:07.642225
e_110_water,2347167796,2016-03-31,Drink Water,8,done,,2025-10-26T02:24:07.642225
e_110_read,2347167796,2016-03-31,Read,20,partial,,2025-10-26T02:24:07.642225
e_111_ex,2347167796,2016-04-01,Morning Exercise,30,done,,2025-10-26T02:24:07.642312
e_111_water,2347167796,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.642312
e_111_read,2347167796,2016-04-01,Read,20,partial,,2025-10-26T02:24:07.642312
e_112_ex,2347167796,2016-04-02,Morning Exercise,30,done,,2025-10-26T02:24:07.642408
e_112_water,2347167796,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.642408
e_112_read,2347167796,2016-04-02,Read,20,partial,,2025-10-26T02:24:07.642408
e_113_ex,2347167796,2016-04-03,Morning Exercise,30,missed,,2025-10-26T02:24:07.642494
e_113_water,2347167796,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.642494
e_113_read,2347167796,2016-04-03,Read,20,partial,,2025-10-26T02:24:07.642494
e_114_ex,2347167796,2016-04-04,Morning Exercise,30,done,,2025-10-26T02:24:07.642580
e_114_water,2347167796,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.642580
e_114_read,2347167796,2016-04-04,Read,20,done,,2025-10-26T02:24:07.642580
e_115_ex,2347167796,2016-04-05,Morning Exercise,30,partial,,2025-10-26T02:24:07.642664
e_115_water,2347167796,2016-04-05,Drink Water,8,done,,2025-10-26T02:24:07.642664
e_115_read,2347167796,2016-04-05,Read,20,partial,,2025-10-26T02:24:07.642664
e_116_ex,2347167796,2016-04-06,Morning Exercise,30,done,,2025-10-26T02:24:07.642749
e_116_water,2347167796,2016-04-06,Drink Water,8,done,,2025-10-26T02:24:07.642749
e_116_read,2347167796,2016-04-06,Read,20,done,,2025-10-26T02:24:07.642749
e_117_ex,2347167796,2016-04-07,Morning Exercise,30,done,,2025-10-26T02:24:07.642833
e_117_water,2347167796,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.642833
e_117_read,2347167796,2016-04-07,Read,20,done,,2025-10-26T02:24:07.642833
e_118_ex,2347167796,2016-04-08,Morning Exercise,30,missed,,2025-10-26T02:24:07.642928
e_118_water,2347167796,2016-04-08,Drink Water,8,missed,,2025-10-26T02:24:07.642928
e_118_read,2347167796,2016-04-08,Read,20,done,,2025-10-26T02:24:07.642928
e_119_ex,2347167796,2016-04-09,Morning Exercise,30,done,,2025-10-26T02:24:07.643019
e_119_water,2347167796,2016-04-09,Drink Water,8,done,,2025-10-26T02:24:07.643019
e_119_read,2347167796,2016-04-09,Read,20,done,,2025-10-26T02:24:07.643019
e_120_ex,2347167796,2016-04-10,Morning Exercise,30,partial,,2025-10-26T02:24:07.643105
e_120_water,2347167796,2016-04-10,Drink Water,8,partial,,2025-10-26T02:24:07.643105
e_120_read,2347167796,2016-04-10,Read,20,done,,2025-10-26T02:24:07.643105
e_121_ex,2347167796,2016-04-11,Morning Exercise,30,done,,2025-10-26T02:24:07.643194
e_121_water,2347167796,2016-04-11,Drink Water,8,missed,,2025-10-26T02:24:07.643194
e_121_read,2347167796,2016-04-11,Read,20,done,,2025-10-26T02:24:07.643194
e_122_ex,2347167796,2016-04-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.643278
e_122_water,2347167796,2016-04-12,Drink Water,8,done,,2025-10-26T02:24:07.643278
e_122_read,2347167796,2016-04-12,Read,20,done,,2025-10-26T02:24:07.643278
e_123_ex,2873212765,2016-04-01,Morning Exercise,30,missed,,2025-10-26T02:24:07.643373
e_123_water,2873212765,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.643373
e_123_read,2873212765,2016-04-01,Read,20,partial,,2025-10-26T02:24:07.643373
e_124_ex,2873212765,2016-04-02,Morning Exercise,30,missed,,2025-10-26T02:24:07.643462
e_124_water,2873212765,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.643462
e_124_read,2873212765,2016-04-02,Read,20,partial,,2025-10-26T02:24:07.643462
e_125_ex,2873212765,2016-04-03,Morning Exercise,30,partial,,2025-10-26T02:24:07.643551
e_125_water,2873212765,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.643551
e_125_read,2873212765,2016-04-03,Read,20,done,,2025-10-26T02:24:07.643551
e_126_ex,2873212765,2016-04-04,Morning Exercise,30,done,,2025-10-26T02:24:07.643639
e_126_water,2873212765,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.643639
e_126_read,2873212765,2016-04-04,Read,20,done,,2025-10-26T02:24:07.643639
e_127_ex,2873212765,2016-04-05,Morning Exercise,30,missed,,2025-10-26T02:24:07.643729
e_127_water,2873212765,2016-04-05,Drink Water,8,partial,,2025-10-26T02:24:07.643729
e_127_read,2873212765,2016-04-05,Read,20,done,,2025-10-26T02:24:07.643729
e_128_ex,2873212765,2016-04-06,Morning Exercise,30,missed,,2025-10-26T02:24:07.643819
e_128_water,2873212765,2016-04-06,Drink Water,8,missed,,2025-10-26T02:24:07.643819
e_128_read,2873212765,2016-04-06,Read,20,done,,2025-10-26T02:24:07.643819
e_129_ex,2873212765,2016-04-07,Morning Exercise,30,partial,,2025-10-26T02:24:07.643910
e_129_water,2873212765,2016-04-07,Drink Water,8,missed,,2025-10-26T02:24:07.643910
e_129_read,2873212765,2016-04-07,Read,20,done,,2025-10-26T02:24:07.643910
e_130_ex,2873212765,2016-04-08,Morning Exercise,30,missed,,2025-10-26T02:24:07.644009
e_130_water,2873212765,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.644009
e_130_read,2873212765,2016-04-08,Read,20,partial,,2025-10-26T02:24:07.644009
e_131_ex,2873212765,2016-04-09,Morning Exercise,30,done,,2025-10-26T02:24:07.644121
e_131_water,2873212765,2016-04-09,Drink Water,8,done,,2025-10-26T02:24:07.644121
e_131_read,2873212765,2016-04-09,Read,20,partial,,2025-10-26T02:24:07.644121
e_132_ex,2873212765,2016-04-10,Morning Exercise,30,missed,,2025-10-26T02:24:07.644212
e_132_water,2873212765,2016-04-10,Drink Water,8,done,,2025-10-26T02:24:07.644212
e_132_read,2873212765,2016-04-10,Read,20,done,,2025-10-26T02:24:07.644212
e_133_ex,2873212765,2016-04-11,Morning Exercise,30,missed,,2025-10-26T02:24:07.644302
e_133_water,2873212765,2016-04-11,Drink Water,8,missed,,2025-10-26T02:24:07.644302
e_133_read,2873212765,2016-04-11,Read,20,done,,2025-10-26T02:24:07.644302
e_134_ex,2873212765,2016-04-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.644391
e_134_water,2873212765,2016-04-12,Drink Water,8,partial,,2025-10-26T02:24:07.644391
e_134_read,2873212765,2016-04-12,Read,20,missed,,2025-10-26T02:24:07.644391
e_135_ex,2891001357,2016-03-29,Morning Exercise,30,missed,,2025-10-26T02:24:07.644472
e_135_water,2891001357,2016-03-29,Drink Water,8,done,,2025-10-26T02:24:07.644472
e_135_read,2891001357,2016-03-29,Read,20,missed,,2025-10-26T02:24:07.644472
e_136_ex,2891001357,2016-03-30,Morning Exercise,30,missed,,2025-10-26T02:24:07.644549
e_136_water,2891001357,2016-03-30,Drink Water,8,done,,2025-10-26T02:24:07.644549
e_136_read,2891001357,2016-03-30,Read,20,missed,,2025-10-26T02:24:07.644549
e_137_ex,2891001357,2016-03-31,Morning Exercise,30,missed,,2025-10-26T02:24:07.644627
e_137_water,2891001357,2016-03-31,Drink Water,8,partial,,2025-10-26T02:24:07.644627
e_137_read,2891001357,2016-03-31,Read,20,missed,,2025-10-26T02:24:07.644627
e_138_ex,2891001357,2016-04-01,Morning Exercise,30,done,,2025-10-26T02:24:07.644707
e_138_water,2891001357,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.644707
e_138_read,2891001357,2016-04-01,Read,20,done,,2025-10-26T02:24:07.644707
e_139_ex,2891001357,2016-04-02,Morning Exercise,30,missed,,2025-10-26T02:24:07.644789
e_139_water,2891001357,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.644789
e_139_read,2891001357,2016-04-02,Read,20,done,,2025-10-26T02:24:07.644789
e_140_ex,2891001357,2016-04-03,Morning Exercise,30,missed,,2025-10-26T02:24:07.644869
e_140_water,2891001357,2016-04-03,Drink Water,8,missed,,2025-10-26T02:24:07.644869
e_140_read,2891001357,2016-04-03,Read,20,done,,2025-10-26T02:24:07.644869
e_141_ex,2891001357,2016-04-04,Morning Exercise,30,missed,,2025-10-26T02:24:07.644951
e_141_water,2891001357,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.644951
e_141_read,2891001357,2016-04-04,Read,20,missed,,2025-10-26T02:24:07.644951
e_142_ex,2891001357,2016-04-05,Morning Exercise,30,missed,,2025-10-26T02:24:07.645030
e_142_water,2891001357,2016-04-05,Drink Water,8,done,,2025-10-26T02:24:07.645030
e_142_read,2891001357,2016-04-05,Read,20,done,,2025-10-26T02:24:07.645030
e_143_ex,3372868164,2016-04-01,Morning Exercise,30,missed,,2025-10-26T02:24:07.645117
e_143_water,3372868164,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.645117
e_143_read,3372868164,2016-04-01,Read,20,done,,2025-10-26T02:24:07.645117
e_144_ex,3372868164,2016-04-02,Morning Exercise,30,partial,,2025-10-26T02:24:07.645204
e_144_water,3372868164,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.645204
e_144_read,3372868164,2016-04-02,Read,20,partial,,2025-10-26T02:24:07.645204
e_145_ex,3372868164,2016-04-03,Morning Exercise,30,missed,,2025-10-26T02:24:07.645287
e_145_water,3372868164,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.645287
e_145_read,3372868164,2016-04-03,Read,20,done,,2025-10-26T02:24:07.645287
e_146_ex,3372868164,2016-04-04,Morning Exercise,30,partial,,2025-10-26T02:24:07.645368
e_146_water,3372868164,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.645368
e_146_read,3372868164,2016-04-04,Read,20,done,,2025-10-26T02:24:07.645368
e_147_ex,3372868164,2016-04-05,Morning Exercise,30,missed,,2025-10-26T02:24:07.645450
e_147_water,3372868164,2016-04-05,Drink Water,8,partial,,2025-10-26T02:24:07.645450
e_147_read,3372868164,2016-04-05,Read,20,partial,,2025-10-26T02:24:07.645450
e_148_ex,3372868164,2016-04-06,Morning Exercise,30,partial,,2025-10-26T02:24:07.645533
e_148_water,3372868164,2016-04-06,Drink Water,8,partial,,2025-10-26T02:24:07.645533
e_148_read,3372868164,2016-04-06,Read,20,done,,2025-10-26T02:24:07.645533
e_149_ex,3372868164,2016-04-07,Morning Exercise,30,partial,,2025-10-26T02:24:07.645614
e_149_water,3372868164,2016-04-07,Drink Water,8,partial,,2025-10-26T02:24:07.645614
e_149_read,3372868164,2016-04-07,Read,20,done,,2025-10-26T02:24:07.645614
e_150_ex,3372868164,2016-04-08,Morning Exercise,30,missed,,2025-10-26T02:24:07.645703
e_150_water,3372868164,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.645703
e_150_read,3372868164,2016-04-08,Read,20,done,,2025-10-26T02:24:07.645703
e_151_ex,3372868164,2016-04-09,Morning Exercise,30,done,,2025-10-26T02:24:07.645792
e_151_water,3372868164,2016-04-09,Drink Water,8,done,,2025-10-26T02:24:07.645792
e_151_read,3372868164,2016-04-09,Read,20,done,,2025-10-26T02:24:07.645792
e_152_ex,3372868164,2016-04-10,Morning Exercise,30,partial,,2025-10-26T02:24:07.645883
e_152_water,3372868164,2016-04-10,Drink Water,8,done,,2025-10-26T02:24:07.645883
e_152_read,3372868164,2016-04-10,Read,20,done,,2025-10-26T02:24:07.645883
e_153_ex,3977333714,2016-04-01,Morning Exercise,30,missed,,2025-10-26T02:24:07.645975
e_153_water,3977333714,2016-04-01,Drink Water,8,missed,,2025-10-26T02:24:07.645975
e_153_read,3977333714,2016-04-01,Read,20,done,,2025-10-26T02:24:07.645975
e_154_ex,3977333714,2016-04-02,Morning Exercise,30,missed,,2025-10-26T02:24:07.646065
e_154_water,3977333714,2016-04-02,Drink Water,8,missed,,2025-10-26T02:24:07.646065
e_154_read,3977333714,2016-04-02,Read,20,done,,2025-10-26T02:24:07.646065
e_155_ex,3977333714,2016-04-03,Morning Exercise,30,done,,2025-10-26T02:24:07.646190
e_155_water,3977333714,2016-04-03,Drink Water,8,partial,,2025-10-26T02:24:07.646190
e_155_read,3977333714,2016-04-03,Read,20,done,,2025-10-26T02:24:07.646190
e_156_ex,3977333714,2016-04-04,Morning Exercise,30,done,,2025-10-26T02:24:07.646292
e_156_water,3977333714,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.646292
e_156_read,3977333714,2016-04-04,Read,20,partial,,2025-10-26T02:24:07.646292
e_157_ex,3977333714,2016-04-05,Morning Exercise,30,done,,2025-10-26T02:24:07.646390
e_157_water,3977333714,2016-04-05,Drink Water,8,done,,2025-10-26T02:24:07.646390
e_157_read,3977333714,2016-04-05,Read,20,done,,2025-10-26T02:24:07.646390
e_158_ex,3977333714,2016-04-06,Morning Exercise,30,done,,2025-10-26T02:24:07.646482
e_158_water,3977333714,2016-04-06,Drink Water,8,done,,2025-10-26T02:24:07.646482
e_158_read,3977333714,2016-04-06,Read,20,done,,2025-10-26T02:24:07.646482
e_159_ex,3977333714,2016-04-07,Morning Exercise,30,done,,2025-10-26T02:24:07.646573
e_159_water,3977333714,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.646573
e_159_read,3977333714,2016-04-07,Read,20,done,,2025-10-26T02:24:07.646573
e_160_ex,3977333714,2016-04-08,Morning Exercise,30,done,,2025-10-26T02:24:07.646664
e_160_water,3977333714,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.646664
e_160_read,3977333714,2016-04-08,Read,20,partial,,2025-10-26T02:24:07.646664
e_161_ex,3977333714,2016-04-09,Morning Exercise,30,done,,2025-10-26T02:24:07.646757
e_161_water,3977333714,2016-04-09,Drink Water,8,done,,2025-10-26T02:24:07.646757
e_161_read,3977333714,2016-04-09,Read,20,partial,,2025-10-26T02:24:07.646757
e_162_ex,3977333714,2016-04-10,Morning Exercise,30,partial,,2025-10-26T02:24:07.646848
e_162_water,3977333714,2016-04-10,Drink Water,8,done,,2025-10-26T02:24:07.646848
e_162_read,3977333714,2016-04-10,Read,20,partial,,2025-10-26T02:24:07.646848
e_163_ex,3977333714,2016-04-11,Morning Exercise,30,missed,,2025-10-26T02:24:07.646940
e_163_water,3977333714,2016-04-11,Drink Water,8,done,,2025-10-26T02:24:07.646940
e_163_read,3977333714,2016-04-11,Read,20,done,,2025-10-26T02:24:07.646940
e_164_ex,3977333714,2016-04-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.647035
e_164_water,3977333714,2016-04-12,Drink Water,8,missed,,2025-10-26T02:24:07.647035
e_164_read,3977333714,2016-04-12,Read,20,missed,,2025-10-26T02:24:07.647035
e_165_ex,4020332650,2016-03-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.647129
e_165_water,4020332650,2016-03-12,Drink Water,8,done,,2025-10-26T02:24:07.647129
e_165_read,4020332650,2016-03-12,Read,20,partial,,2025-10-26T02:24:07.647129
e_166_ex,4020332650,2016-03-13,Morning Exercise,30,missed,,2025-10-26T02:24:07.647217
e_166_water,4020332650,2016-03-13,Drink Water,8,done,,2025-10-26T02:24:07.647217
e_166_read,4020332650,2016-03-13,Read,20,done,,2025-10-26T02:24:07.647217
e_167_ex,4020332650,2016-03-14,Morning Exercise,30,missed,,2025-10-26T02:24:07.647308
e_167_water,4020332650,2016-03-14,Drink Water,8,done,,2025-10-26T02:24:07.647308
e_167_read,4020332650,2016-03-14,Read,20,done,,2025-10-26T02:24:07.647308
e_168_ex,4020332650,2016-03-15,Morning Exercise,30,missed,,2025-10-26T02:24:07.647400
e_168_water,4020332650,2016-03-15,Drink Water,8,done,,2025-10-26T02:24:07.647400
e_168_read,4020332650,2016-03-15,Read,20,done,,2025-10-26T02:24:07.647400
e_169_ex,4020332650,2016-03-16,Morning Exercise,30,done,,2025-10-26T02:24:07.647490
e_169_water,4020332650,2016-03-16,Drink Water,8,done,,2025-10-26T02:24:07.647490
e_169_read,4020332650,2016-03-16,Read,20,done,,2025-10-26T02:24:07.647490
e_170_ex,4020332650,2016-03-17,Morning Exercise,30,missed,,2025-10-26T02:24:07.647580
e_170_water,4020332650,2016-03-17,Drink Water,8,done,,2025-10-26T02:24:07.647580
e_170_read,4020332650,2016-03-17,Read,20,partial,,2025-10-26T02:24:07.647580
e_171_ex,4020332650,2016-03-18,Morning Exercise,30,missed,,2025-10-26T02:24:07.647673
e_171_water,4020332650,2016-03-18,Drink Water,8,partial,,2025-10-26T02:24:07.647673
e_171_read,4020332650,2016-03-18,Read,20,done,,2025-10-26T02:24:07.647673
e_172_ex,4020332650,2016-03-19,Morning Exercise,30,missed,,2025-10-26T02:24:07.647765
e_172_water,4020332650,2016-03-19,Drink Water,8,done,,2025-10-26T02:24:07.647765
e_172_read,4020332650,2016-03-19,Read,20,done,,2025-10-26T02:24:07.647765
e_173_ex,4020332650,2016-03-20,Morning Exercise,30,missed,,2025-10-26T02:24:07.647854
e_173_water,4020332650,2016-03-20,Drink Water,8,done,,2025-10-26T02:24:07.647854
e_173_read,4020332650,2016-03-20,Read,20,partial,,2025-10-26T02:24:07.647854
e_174_ex,4020332650,2016-03-21,Morning Exercise,30,missed,,2025-10-26T02:24:07.647943
e_174_water,4020332650,2016-03-21,Drink Water,8,done,,2025-10-26T02:24:07.647943
e_174_read,4020332650,2016-03-21,Read,20,done,,2025-10-26T02:24:07.647943
e_175_ex,4020332650,2016-03-22,Morning Exercise,30,missed,,2025-10-26T02:24:07.648027
e_175_water,4020332650,2016-03-22,Drink Water,8,done,,2025-10-26T02:24:07.648027
e_175_read,4020332650,2016-03-22,Read,20,done,,2025-10-26T02:24:07.648027
e_176_ex,4020332650,2016-03-23,Morning Exercise,30,missed,,2025-10-26T02:24:07.648117
e_176_water,4020332650,2016-03-23,Drink Water,8,done,,2025-10-26T02:24:07.648117
e_176_read,4020332650,2016-03-23,Read,20,done,,2025-10-26T02:24:07.648117
e_177_ex,4020332650,2016-03-24,Morning Exercise,30,missed,,2025-10-26T02:24:07.648203
e_177_water,4020332650,2016-03-24,Drink Water,8,partial,,2025-10-26T02:24:07.648203
e_177_read,4020332650,2016-03-24,Read,20,partial,,2025-10-26T02:24:07.648203
e_178_ex,4020332650,2016-03-25,Morning Exercise,30,missed,,2025-10-26T02:24:07.648298
e_178_water,4020332650,2016-03-25,Drink Water,8,done,,2025-10-26T02:24:07.648298
e_178_read,4020332650,2016-03-25,Read,20,partial,,2025-10-26T02:24:07.648298
e_179_ex,4020332650,2016-03-26,Morning Exercise,30,missed,,2025-10-26T02:24:07.648393
e_179_water,4020332650,2016-03-26,Drink Water,8,done,,2025-10-26T02:24:07.648393
e_179_read,4020332650,2016-03-26,Read,20,partial,,2025-10-26T02:24:07.648393
e_180_ex,4020332650,2016-03-27,Morning Exercise,30,missed,,2025-10-26T02:24:07.648465
e_180_water,4020332650,2016-03-27,Drink Water,8,done,,2025-10-26T02:24:07.648465
e_180_read,4020332650,2016-03-27,Read,20,missed,,2025-10-26T02:24:07.648465
e_181_ex,4020332650,2016-03-28,Morning Exercise,30,done,,2025-10-26T02:24:07.648520
e_181_water,4020332650,2016-03-28,Drink Water,8,done,,2025-10-26T02:24:07.648520
e_181_read,4020332650,2016-03-28,Read,20,done,,2025-10-26T02:24:07.648520
e_182_ex,4020332650,2016-03-29,Morning Exercise,30,missed,,2025-10-26T02:24:07.648575
e_182_water,4020332650,2016-03-29,Drink Water,8,done,,2025-10-26T02:24:07.648575
e_182_read,4020332650,2016-03-29,Read,20,done,,2025-10-26T02:24:07.648575
e_183_ex,4020332650,2016-03-30,Morning Exercise,30,missed,,2025-10-26T02:24:07.648630
e_183_water,4020332650,2016-03-30,Drink Water,8,done,,2025-10-26T02:24:07.648630
e_183_read,4020332650,2016-03-30,Read,20,done,,2025-10-26T02:24:07.648630
e_184_ex,4020332650,2016-03-31,Morning Exercise,30,done,,2025-10-26T02:24:07.648683
e_184_water,4020332650,2016-03-31,Drink Water,8,done,,2025-10-26T02:24:07.648683
e_184_read,4020332650,2016-03-31,Read,20,partial,,2025-10-26T02:24:07.648683
e_185_ex,4020332650,2016-04-01,Morning Exercise,30,done,,2025-10-26T02:24:07.648743
e_185_water,4020332650,2016-04-01,Drink Water,8,done,,2025-10-26T02:24:07.648743
e_185_read,4020332650,2016-04-01,Read,20,partial,,2025-10-26T02:24:07.648743
e_186_ex,4020332650,2016-04-02,Morning Exercise,30,partial,,2025-10-26T02:24:07.648797
e_186_water,4020332650,2016-04-02,Drink Water,8,done,,2025-10-26T02:24:07.648797
e_186_read,4020332650,2016-04-02,Read,20,done,,2025-10-26T02:24:07.648797
e_187_ex,4020332650,2016-04-03,Morning Exercise,30,missed,,2025-10-26T02:24:07.648850
e_187_water,4020332650,2016-04-03,Drink Water,8,done,,2025-10-26T02:24:07.648850
e_187_read,4020332650,2016-04-03,Read,20,done,,2025-10-26T02:24:07.648850
e_188_ex,4020332650,2016-04-04,Morning Exercise,30,partial,,2025-10-26T02:24:07.648903
e_188_water,4020332650,2016-04-04,Drink Water,8,done,,2025-10-26T02:24:07.648903
e_188_read,4020332650,2016-04-04,Read,20,partial,,2025-10-26T02:24:07.648903
e_189_ex,4020332650,2016-04-05,Morning Exercise,30,partial,,2025-10-26T02:24:07.648956
e_189_water,4020332650,2016-04-05,Drink Water,8,done,,2025-10-26T02:24:07.648956
e_189_read,4020332650,2016-04-05,Read,20,done,,2025-10-26T02:24:07.648956
e_190_ex,4020332650,2016-04-06,Morning Exercise,30,missed,,2025-10-26T02:24:07.649010
e_190_water,4020332650,2016-04-06,Drink Water,8,done,,2025-10-26T02:24:07.649010
e_190_read,4020332650,2016-04-06,Read,20,done,,2025-10-26T02:24:07.649010
e_191_ex,4020332650,2016-04-07,Morning Exercise,30,missed,,2025-10-26T02:24:07.649063
e_191_water,4020332650,2016-04-07,Drink Water,8,done,,2025-10-26T02:24:07.649063
e_191_read,4020332650,2016-04-07,Read,20,done,,2025-10-26T02:24:07.649063
e_192_ex,4020332650,2016-04-08,Morning Exercise,30,done,,2025-10-26T02:24:07.649115
e_192_water,4020332650,2016-04-08,Drink Water,8,done,,2025-10-26T02:24:07.649115
e_192_read,4020332650,2016-04-08,Read,20,done,,2025-10-26T02:24:07.649115
e_193_ex,4020332650,2016-04-09,Morning Exercise,30,done,,2025-10-26T02:24:07.649168
e_193_water,4020332650,2016-04-09,Drink Water,8,done,,2025-10-26T02:24:07.649168
e_193_read,4020332650,2016-04-09,Read,20,done,,2025-10-26T02:24:07.649168
e_194_ex,4020332650,2016-04-10,Morning Exercise,30,missed,,2025-10-26T02:24:07.649223
e_194_water,4020332650,2016-04-10,Drink Water,8,done,,2025-10-26T02:24:07.649223
e_194_read,4020332650,2016-04-10,Read,20,partial,,2025-10-26T02:24:07.649223
e_195_ex,4020332650,2016-04-11,Morning Exercise,30,missed,,2025-10-26T02:24:07.649276
e_195_water,4020332650,2016-04-11,Drink Water,8,done,,2025-10-26T02:24:07.649276
e_195_read,4020332650,2016-04-11,Read,20,done,,2025-10-26T02:24:07.649276
e_196_ex,4020332650,2016-04-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.649352
e_196_water,4020332650,2016-04-12,Drink Water,8,partial,,2025-10-26T02:24:07.649352
e_196_read,4020332650,2016-04-12,Read,20,missed,,2025-10-26T02:24:07.649352
e_197_ex,4057192912,2016-03-12,Morning Exercise,30,missed,,2025-10-26T02:24:07.649410
e_197_water,4057192912,2016-03-12,Drink Water,8,done,,2025-10-26T02:24:07.649410
e_197_read,4057192912,2016-03-12,Read,20,done,,2025-10-26T02:24:07.649410
e_198_ex,4057192912,2016-03-13,Morning Exercise,30,missed,,2025-10-26T02:24:07.649467
e_198_water,4057192912,2016-03-13,Drink Water,8,done,,2025-10-26T02:24:07.649467
e_198_read,4057192912,2016-03-13,Read,20,missed,,2025-10-26T02:24:07.649467
e_199_ex,4057192912,2016-03-14,Morning Exercise,30,done,,2025-10-26T02:24:07.649523
e_199_water,4057192912,2016-03-14,Drink Water,8,done,,2025-10-26T02:24:07.649523
e_199_read,4057192912,2016-03-14,Read,20,partial,,2025-10-26T02:24:07.649523
e_200_ex,4057192912,2016-03-15,Morning Exercise,30,missed,,2025-10-26T02:24:07.649578
e_200_water,4057192912,2016-03-15,Drink Water,8,done,,2025-10-26T02:24:07.649578
e_200_read,4057192912,2016-03-15,Read,20,done,,2025-10-26T02:24:07.649578
e_201_ex,4057192912,2016-03-16,Morning Exercise,30,partial,,2025-10-26T02:24:07.649631
e_201_water,4057192912,2016-03-16,Drink Water,8,done,,2025-10-26T02:24:07.649631
e_201_read,4057192912,2016-03-16,Read,20,missed,,2025-10-26T02:24:07.649631
e_202_ex,4057192912,2016-03-17,Morning Exercise,30,missed,,2025-10-26T02:24:07.649685
e_202_water,4057192912,2016-03-17,Drink Water,8,done,,2025-10-26T02:24:07.649685
e_202_read,4057192912,2016-03-17,Read,20,missed,,2025-10-26T02:24:07.649685
e_203_ex,4057192912,2016-03-18,Morning Exercise,30,missed,,2025-10-26T02:24:07.649740
e_203_water,4057192912,2016-03-18,Drink Water,8,done,,2025-10-26T02:24:07.649740
e_203_read,4057192912,2016-03-18,Read,20,done,,2025-10-26T02:24:07.649740
e_204_ex,4057192912,2016-03-19,Morning Exercise,30,missed,,2025-10-26T02:24:07.649793
